id,seller_id,discs,price,newfrom,usedfrom,edition,form,release_date
58c7d94b-d952-11eb-923e-d95dfd5674ed,f59dd8d9-0be9-48c9-837e-5f88ba5fb978,9,14,14,10,Collector's Edition,4K,Wed Aug 19 2020 11:01:11 GMT-0700 (Pacific Daylight Time)
58c7d951-d952-11eb-923e-d95dfd5674ed,3513d59b-49ec-41dd-bc8f-86a3ba372525,20,37,15,3,Limited Edition,4K,Fri Jul 03 2020 11:27:10 GMT-0700 (Pacific Daylight Time)
58c7d952-d952-11eb-923e-d95dfd5674ed,68e04619-19f2-4127-84aa-e4d894872a10,0,14,14,24,Limited Edition,Blu-ray,Fri Oct 16 2020 20:12:50 GMT-0700 (Pacific Daylight Time)
58c8002a-d952-11eb-923e-d95dfd5674ed,775a3903-de76-402f-b50d-aae3bba2c624,12,8,10,11,Collector's Edition,4K,Sat Feb 20 2021 01:54:39 GMT-0800 (Pacific Standard Time)
58c8002b-d952-11eb-923e-d95dfd5674ed,f890dfe8-6be8-48ad-91b4-d82c13a6488b,36,19,6,8,Special Edition,Prime Video,Fri Aug 21 2020 08:04:24 GMT-0700 (Pacific Daylight Time)
58c8002c-d952-11eb-923e-d95dfd5674ed,af0746b5-ff10-4993-901c-3796991986b2,40,18,18,16,Special Extended Version,DVD,Mon Jan 18 2021 09:46:34 GMT-0800 (Pacific Standard Time)
58c8002d-d952-11eb-923e-d95dfd5674ed,6b65ddb3-cf8c-4bc8-a0b6-0276d8e87d0d,15,40,8,19,Collector's Edition,DVD,Sun Jun 27 2021 19:23:22 GMT-0700 (Pacific Daylight Time)
58c80033-d952-11eb-923e-d95dfd5674ed,7e28e16d-48c7-49c0-8269-cf7075af3405,48,16,33,27,Limited Collector's Edition,Blu-ray,Wed Dec 23 2020 19:39:06 GMT-0800 (Pacific Standard Time)
58c80034-d952-11eb-923e-d95dfd5674ed,4386d0e8-54ce-4837-8123-4ee1935a5069,24,8,5,15,Limited Edition,4K,Thu Jul 30 2020 23:15:08 GMT-0700 (Pacific Daylight Time)
58c80035-d952-11eb-923e-d95dfd5674ed,b870aa31-5d5e-4119-b8b5-bdd795e7eea6,41,27,31,12,Collector's Edition,4K,Sat Sep 26 2020 19:09:00 GMT-0700 (Pacific Daylight Time)
58c80036-d952-11eb-923e-d95dfd5674ed,2314d791-9c39-4f13-a963-aaf2a955dddc,40,36,19,11,,Prime Video,Tue Aug 25 2020 09:03:43 GMT-0700 (Pacific Daylight Time)
58c80037-d952-11eb-923e-d95dfd5674ed,e379c97f-9d07-4420-88c9-8093e915ff5e,18,36,14,29,Special Edition,Prime Video,Sat Oct 24 2020 03:21:04 GMT-0700 (Pacific Daylight Time)
58c80038-d952-11eb-923e-d95dfd5674ed,abe60eb4-e7f5-4db2-be74-1abd4196f873,28,29,15,32,Limited Edition,Prime Video,Sat Sep 05 2020 19:07:01 GMT-0700 (Pacific Daylight Time)
58c80039-d952-11eb-923e-d95dfd5674ed,3136454f-49b3-40f9-ad0e-bb2d264110e9,8,36,10,25,,DVD,Tue Apr 06 2021 01:55:30 GMT-0700 (Pacific Daylight Time)
58c8003a-d952-11eb-923e-d95dfd5674ed,0905db12-823c-4f4b-ae38-0b6058d787d2,8,28,8,15,Collector's Edition,4K,Sun Jun 27 2021 01:15:43 GMT-0700 (Pacific Daylight Time)
58c8003b-d952-11eb-923e-d95dfd5674ed,1d0d56f6-235f-4314-b09f-1fb44175a4af,39,30,11,4,Limited Edition,DVD,Tue Mar 09 2021 14:23:31 GMT-0800 (Pacific Standard Time)
58c8003c-d952-11eb-923e-d95dfd5674ed,22541bf2-ac8d-46d2-ab9d-31c55fb51850,17,18,12,10,Limited Edition,Prime Video,Tue Aug 25 2020 10:24:01 GMT-0700 (Pacific Daylight Time)
58c8003d-d952-11eb-923e-d95dfd5674ed,7be6622e-560e-4dc0-9520-a30f2f82417c,9,25,20,14,Collector's Edition,Blu-ray,Thu Feb 18 2021 17:45:10 GMT-0800 (Pacific Standard Time)
58c8003e-d952-11eb-923e-d95dfd5674ed,40c097a7-09ff-427a-9ba9-375745920162,17,12,29,13,Special Extended Version,Blu-ray,Thu Aug 20 2020 22:56:18 GMT-0700 (Pacific Daylight Time)
58c8003f-d952-11eb-923e-d95dfd5674ed,47f7df45-690b-4b8d-a3c4-404b16e461c4,3,40,13,32,,DVD,Mon Oct 05 2020 12:58:50 GMT-0700 (Pacific Daylight Time)
58c80045-d952-11eb-923e-d95dfd5674ed,2ff2c93e-0549-4283-b33d-1e639dc88912,45,37,33,18,,DVD,Sat Dec 05 2020 14:54:58 GMT-0800 (Pacific Standard Time)
58c80046-d952-11eb-923e-d95dfd5674ed,36cb04c0-beed-4bc2-8727-e2656e65c469,47,23,14,13,Limited Collector's Edition,Blu-ray,Mon Jun 28 2021 10:57:05 GMT-0700 (Pacific Daylight Time)
58c80047-d952-11eb-923e-d95dfd5674ed,9ad9f4e0-4293-463c-adcd-759a1351e848,18,34,15,4,Special Edition,4K,Sat May 08 2021 14:40:41 GMT-0700 (Pacific Daylight Time)
58c80048-d952-11eb-923e-d95dfd5674ed,72612f5b-ed6a-438f-bcd4-17cbef98ec95,17,42,22,29,Collector's Edition,DVD,Mon Apr 19 2021 01:33:01 GMT-0700 (Pacific Daylight Time)
58c80049-d952-11eb-923e-d95dfd5674ed,0c9411b8-be4e-474a-9e58-86583e0437ae,29,27,25,28,Limited Collector's Edition,DVD,Sun Apr 18 2021 17:46:28 GMT-0700 (Pacific Daylight Time)
58c8004a-d952-11eb-923e-d95dfd5674ed,13ada702-bfb9-441b-8577-70c2286c2a3f,17,26,28,28,Collector's Edition,Blu-ray,Mon Oct 26 2020 04:31:01 GMT-0700 (Pacific Daylight Time)
58c82730-d952-11eb-923e-d95dfd5674ed,48f38d45-3924-4cd8-8736-2eb570998a1f,10,33,24,17,,Blu-ray,Wed Oct 07 2020 21:19:11 GMT-0700 (Pacific Daylight Time)
58c82731-d952-11eb-923e-d95dfd5674ed,863c4a6e-5f88-4cd4-9670-506442009b3d,41,19,14,17,Special Extended Version,Blu-ray,Wed Sep 16 2020 03:12:31 GMT-0700 (Pacific Daylight Time)
58c82732-d952-11eb-923e-d95dfd5674ed,6f73c8b1-3f49-4ce8-af35-72d5ab84061d,4,16,13,15,Special Extended Version,DVD,Thu May 13 2021 07:12:11 GMT-0700 (Pacific Daylight Time)
58c82733-d952-11eb-923e-d95dfd5674ed,f49d512b-5203-49c9-8e11-ded561572dd6,4,18,9,10,Limited Collector's Edition,Prime Video,Sun Jul 26 2020 06:50:30 GMT-0700 (Pacific Daylight Time)
58c82734-d952-11eb-923e-d95dfd5674ed,63ef6809-5448-42c7-95c8-7c165cc12474,22,38,34,27,Limited Edition,4K,Tue Jan 12 2021 02:21:18 GMT-0800 (Pacific Standard Time)
58c82735-d952-11eb-923e-d95dfd5674ed,b159bf88-ba63-45c6-ab6c-df24418415f4,20,32,12,29,Limited Edition,Prime Video,Fri Feb 12 2021 21:31:49 GMT-0800 (Pacific Standard Time)
58c8273b-d952-11eb-923e-d95dfd5674ed,a471d88e-588b-4bb8-9c78-a5b602da0aee,33,29,34,21,Special Extended Version,Blu-ray,Thu Feb 11 2021 23:49:32 GMT-0800 (Pacific Standard Time)
58c8273c-d952-11eb-923e-d95dfd5674ed,aa44f930-4847-4506-b85f-259c99c69937,15,41,12,13,Limited Edition,DVD,Wed Jul 01 2020 12:11:15 GMT-0700 (Pacific Daylight Time)
58c8273d-d952-11eb-923e-d95dfd5674ed,84f8eb76-311e-4444-a60d-f4d154cf91e3,41,11,10,25,Limited Edition,Prime Video,Wed Aug 12 2020 05:42:54 GMT-0700 (Pacific Daylight Time)
58c82743-d952-11eb-923e-d95dfd5674ed,fefc25c2-3a60-46ee-bb99-07bcd7067334,26,5,18,25,Limited Collector's Edition,Blu-ray,Sun Jun 13 2021 06:09:00 GMT-0700 (Pacific Daylight Time)
58c82744-d952-11eb-923e-d95dfd5674ed,f42915de-3120-46d4-b10c-46b9255aacbd,41,32,5,5,Limited Edition,Prime Video,Thu Mar 18 2021 22:11:43 GMT-0700 (Pacific Daylight Time)
58c82745-d952-11eb-923e-d95dfd5674ed,ca14650f-dae3-4e21-a8e8-331e457c24b7,41,8,8,14,Special Extended Version,Prime Video,Sun Jan 31 2021 11:00:05 GMT-0800 (Pacific Standard Time)
58c82746-d952-11eb-923e-d95dfd5674ed,4a932f5a-0977-40ba-9eb0-cd52914a3856,9,38,9,5,,DVD,Thu Nov 19 2020 02:27:58 GMT-0800 (Pacific Standard Time)
58c82747-d952-11eb-923e-d95dfd5674ed,3f4ae62e-16fb-4d63-9ff7-e1db56d0dff7,11,20,33,32,Limited Collector's Edition,Prime Video,Tue Oct 27 2020 07:30:22 GMT-0700 (Pacific Daylight Time)
58c82748-d952-11eb-923e-d95dfd5674ed,7e282fb5-ddd7-4d69-9e94-d2e742f81dcc,34,27,13,6,Special Edition,Blu-ray,Sat Dec 26 2020 18:42:12 GMT-0800 (Pacific Standard Time)
58c82749-d952-11eb-923e-d95dfd5674ed,07c777b3-06f3-4552-988e-944b64c90377,45,15,28,6,Limited Edition,Prime Video,Mon Jan 25 2021 01:10:50 GMT-0800 (Pacific Standard Time)
58c8274a-d952-11eb-923e-d95dfd5674ed,cfb5aaee-e30f-48f1-a28c-421812bb6602,47,7,11,13,Special Extended Version,Prime Video,Tue Nov 10 2020 19:36:42 GMT-0800 (Pacific Standard Time)
58c8274b-d952-11eb-923e-d95dfd5674ed,78a24f93-b7b1-43da-a397-9d00ed9e0a9c,39,25,29,11,Special Extended Version,DVD,Tue Jul 28 2020 03:25:11 GMT-0700 (Pacific Daylight Time)
58c8274c-d952-11eb-923e-d95dfd5674ed,8a271284-7892-4723-a3fb-7716bb60d256,2,7,20,15,Collector's Edition,4K,Fri Apr 09 2021 10:05:22 GMT-0700 (Pacific Daylight Time)
58c82752-d952-11eb-923e-d95dfd5674ed,82e81652-6498-4efb-97b9-18fadc178c99,20,13,20,14,Limited Edition,4K,Sun Jun 13 2021 12:48:08 GMT-0700 (Pacific Daylight Time)
58c82753-d952-11eb-923e-d95dfd5674ed,6afbc065-4849-4812-b5d5-9c3daf8ac437,18,37,21,28,Limited Collector's Edition,4K,Wed Jun 09 2021 00:57:52 GMT-0700 (Pacific Daylight Time)
58c82754-d952-11eb-923e-d95dfd5674ed,d1c863ab-8294-4bc9-851f-4d7057619b6c,23,22,37,8,Special Extended Version,4K,Wed Aug 05 2020 05:02:34 GMT-0700 (Pacific Daylight Time)
58c82755-d952-11eb-923e-d95dfd5674ed,f7ea6188-acda-46b0-af4c-785e77905050,46,43,27,22,Limited Edition,Prime Video,Tue Dec 29 2020 09:07:44 GMT-0800 (Pacific Standard Time)
58c82756-d952-11eb-923e-d95dfd5674ed,a301d504-277d-4bde-af56-4eb63d83f1ed,23,19,30,28,Special Extended Version,4K,Fri May 28 2021 11:25:32 GMT-0700 (Pacific Daylight Time)
58c82757-d952-11eb-923e-d95dfd5674ed,2d2e2a75-75cf-414c-ae63-ee932140ce2a,41,42,27,15,,Blu-ray,Thu Jul 23 2020 01:59:44 GMT-0700 (Pacific Daylight Time)
58c82758-d952-11eb-923e-d95dfd5674ed,8ca5301b-6279-40d4-995a-3a878b31622d,26,42,20,30,,DVD,Sun Aug 02 2020 10:21:21 GMT-0700 (Pacific Daylight Time)
58c82759-d952-11eb-923e-d95dfd5674ed,4b340ae1-c260-487b-afc9-a541f0bd1ffa,5,44,6,19,Limited Edition,Blu-ray,Mon Feb 08 2021 06:59:04 GMT-0800 (Pacific Standard Time)
58c8275a-d952-11eb-923e-d95dfd5674ed,f66db0f0-3f16-4032-a317-436d67b2804e,7,7,28,18,Collector's Edition,Blu-ray,Sat Jan 02 2021 17:19:01 GMT-0800 (Pacific Standard Time)
58c8275b-d952-11eb-923e-d95dfd5674ed,ee9937b9-6a6a-413c-a28b-e811c1735dc4,36,38,29,25,Special Extended Version,Prime Video,Mon Mar 15 2021 10:51:26 GMT-0700 (Pacific Daylight Time)
58c84e40-d952-11eb-923e-d95dfd5674ed,2e1ecdba-b773-423e-bb0c-f653c8c33add,38,42,15,7,Special Edition,Prime Video,Sun Feb 14 2021 18:56:49 GMT-0800 (Pacific Standard Time)
58c84e41-d952-11eb-923e-d95dfd5674ed,4d9a427a-db33-4c4e-abbf-e21bb630264a,46,22,31,17,,Blu-ray,Sun Jul 19 2020 20:20:27 GMT-0700 (Pacific Daylight Time)
58c84e42-d952-11eb-923e-d95dfd5674ed,ebe35bdb-ef88-4da1-bdde-a00bc35fefef,18,20,13,16,Special Edition,Blu-ray,Mon Jan 25 2021 11:21:04 GMT-0800 (Pacific Standard Time)
58c84e43-d952-11eb-923e-d95dfd5674ed,81a1ec38-e4ec-4dad-8f51-30fa6efbfdd3,21,14,31,21,,4K,Sat Nov 21 2020 13:55:07 GMT-0800 (Pacific Standard Time)
58c84e44-d952-11eb-923e-d95dfd5674ed,87b40a4e-931e-4e18-926c-3c3444fa250b,40,5,37,28,Special Edition,4K,Thu Mar 25 2021 04:20:11 GMT-0700 (Pacific Daylight Time)
58c84e4a-d952-11eb-923e-d95dfd5674ed,19f777e1-fdbf-4392-a377-0f669bbf17e0,4,39,7,27,Collector's Edition,Blu-ray,Sun Oct 11 2020 22:42:30 GMT-0700 (Pacific Daylight Time)
58c84e4b-d952-11eb-923e-d95dfd5674ed,c34a6a7c-fc30-429e-89ee-e84f3b4eacf1,15,34,38,25,Limited Edition,Prime Video,Wed Mar 10 2021 04:20:51 GMT-0800 (Pacific Standard Time)
58c84e4c-d952-11eb-923e-d95dfd5674ed,501a4317-36ef-4a2a-abd2-47728a112716,5,18,27,16,Collector's Edition,Blu-ray,Thu Dec 17 2020 09:36:59 GMT-0800 (Pacific Standard Time)
58c84e4d-d952-11eb-923e-d95dfd5674ed,d48a8bab-1d87-4550-be8e-6774bfb99351,37,29,14,6,,4K,Sun Nov 15 2020 03:54:49 GMT-0800 (Pacific Standard Time)
58c84e4e-d952-11eb-923e-d95dfd5674ed,e2c2f11b-85db-418a-aa98-fd2a74ff21b3,12,34,17,29,Limited Edition,DVD,Thu May 06 2021 19:40:59 GMT-0700 (Pacific Daylight Time)
58c84e4f-d952-11eb-923e-d95dfd5674ed,f6b84134-9dec-4e1e-b1d1-2bac387682dd,11,40,19,17,Special Extended Version,4K,Sun May 30 2021 13:22:02 GMT-0700 (Pacific Daylight Time)
58c84e50-d952-11eb-923e-d95dfd5674ed,356bf0d0-5f44-4c23-9e00-0d6804472df2,30,38,26,25,Limited Collector's Edition,4K,Sun Jul 19 2020 06:34:06 GMT-0700 (Pacific Daylight Time)
58c84e51-d952-11eb-923e-d95dfd5674ed,3a7623b0-465d-473f-afb7-860b1526e137,46,10,34,25,Special Edition,Prime Video,Sun Jul 19 2020 10:24:34 GMT-0700 (Pacific Daylight Time)
58c84e52-d952-11eb-923e-d95dfd5674ed,ab1532b2-bc1a-459c-ad1c-641ceb261a72,1,38,23,30,Limited Edition,4K,Fri Jan 22 2021 07:09:37 GMT-0800 (Pacific Standard Time)
58c84e53-d952-11eb-923e-d95dfd5674ed,036a9547-5d5d-46e1-874a-2d6925b73b4f,13,39,9,23,Limited Collector's Edition,4K,Wed Mar 03 2021 14:04:15 GMT-0800 (Pacific Standard Time)
58c84e54-d952-11eb-923e-d95dfd5674ed,a9ce1a2c-5de4-4750-b724-c54f1cef3ac7,46,14,32,32,Collector's Edition,Prime Video,Fri Apr 23 2021 14:05:02 GMT-0700 (Pacific Daylight Time)
58c84e55-d952-11eb-923e-d95dfd5674ed,0a240015-ed72-4010-8d17-a4c686660cf1,45,24,31,18,Collector's Edition,Blu-ray,Tue Dec 22 2020 06:59:48 GMT-0800 (Pacific Standard Time)
58c84e56-d952-11eb-923e-d95dfd5674ed,e5812fb9-c007-4891-8080-84b8071fae15,7,44,20,25,Limited Edition,Blu-ray,Sat Oct 10 2020 19:51:05 GMT-0700 (Pacific Daylight Time)
58c84e5c-d952-11eb-923e-d95dfd5674ed,01c64f83-a99f-4d0e-94c7-c7e76af55e52,7,38,33,25,Special Extended Version,Blu-ray,Sun Feb 28 2021 20:16:22 GMT-0800 (Pacific Standard Time)
58c84e5d-d952-11eb-923e-d95dfd5674ed,0ecf39bf-94a9-4d3a-928d-c2c91160d713,6,41,27,14,Special Extended Version,DVD,Sat Jan 30 2021 21:58:14 GMT-0800 (Pacific Standard Time)
58c84e5e-d952-11eb-923e-d95dfd5674ed,b0e94c60-95a4-4fcb-a77d-d94f47368bfa,1,18,17,6,Limited Edition,DVD,Tue Oct 13 2020 21:11:59 GMT-0700 (Pacific Daylight Time)
